movieId,item_text,has_overview
4938,"Aviator's Wife, The (La femme de l'aviateur) — Drama, A student is devastated when he finds that his girlfriend is cheating on him. In order to find out why she did it, he decides to spy on her and her airline pilot lover. Then he sees the pilot with a blonde woman and he begins to follow them…",True
4939,"Final Countdown, The — Action, Sci-Fi, During routine manoeuvres near Hawaii in 1980, the aircraft-carrier USS Nimitz is caught in a strange vortex-like storm, throwing the ship back in time to 1941—mere hours before the Japanese attack on Pearl Harbor.",True
4941,"Flash Gordon — Action, Adventure, Sci-Fi, A football player and his mates travel to the planet Mongo and find themselves fighting the tyranny of Ming the Merciless to save Earth.",True
4944,"Empire of the Ants — Horror, Sci-Fi, A Florida real estate developer and her captain lure investors to a property in the Everglades called Dreamland Shores, under false pretenses that the swampland will soon be developed. After the group arrives on a small island, they find it has been overrun by giant mutated ants, brought on by the dumping of toxic waste in the area.",True
4945,"Enforcer, The — Crime, Dirty Harry Callahan returns again, this time saddled with a rookie female partner. Together, they must stop a terrorist group consisting of angry Vietnam veterans.",True
4947,"Gauntlet, The — Action, Phoenix cop Ben Shockley is well on his way to becoming a derelict when he is assigned to transport a witness from Las Vegas. The witness turns out to be a belligerent prostitute with mob ties—and incriminating information regarding a high-ranking official.",True
4951,"Lord of the Flies — Adventure, Drama, Thriller, When their plane crashes, 25 schoolboys find themselves trapped on a tropical island, miles from civilization.",True
4954,"Ocean's Eleven (a.k.a. Ocean's 11) — Comedy, Crime, Danny Ocean and his gang attempt to rob the five biggest casinos in Las Vegas in one night.",True
4956,"Stunt Man, The — Action, Adventure, Comedy, Drama, Romance, Thriller, A fugitive stumbles onto a movie set just when they need a new stunt man, takes the job as a way to hide out and falls for the leading lady while facing off with his manipulative director.",True
4958,"Behind Enemy Lines — Action, Drama, War, While flying a routine reconnaissance mission over Bosnia, fighter pilot Lt. Chris Burnett photographs something he wasn't supposed to see and gets shot down behind enemy lines, where he must outrun an army led by a ruthless Serbian general. With time running out and a deadly tracker on his trail, Burnett's commanding officer, Admiral Reigart, decides to risk his career and launch a renegade rescue mission to save his life.",True
4963,"Ocean's Eleven — Crime, Thriller, Less than 24 hours into his parole, charismatic thief Danny Ocean is already rolling out his next plan: In one night, Danny's hand-picked crew of specialists will attempt to steal more than $150 million from three Las Vegas casinos. But to score the cash, Danny risks his chances of reconciling with ex-wife, Tess.",True
4965,"Business of Strangers, The — Action, Drama, Thriller, A dark thriller about a successful businesswoman and her young assistant who toy with a slow-witted businessman while stuck at an airport hotel.",True
4966,"Incredible Shrinking Man, The — Sci-Fi, Thriller, A dangerous combination of radiation and insecticide causes the unfortunate Scott Carey to shrink, slowly but surely, until he is only a few inches tall. His home becomes a wilderness where he must survive everything from spiders living in the cellar to his beloved cat.",True
4967,"No Man's Land — Drama, War, Two soldiers from opposite sides get stuck between the front lines in the same trench. The UN is asked to free them and both sides agree on a ceasefire, but will they stick to it?",True
4969,"And Then There Were None — Crime, Mystery, Ten strangers are summoned to a remote island and while they are waiting for the mysterious host to appear, a recording levels serious accusations at each of the guests. Soon they start being murdered, one by one. As the survivors try to keep their wits, they reach a disturbing conclusion: one of them must be the killer.",True
4970,"Blue Angel, The (Blaue Engel, Der) — Drama, Prim professor Immanuel Rath finds some of his students ogling racy photos of cabaret performer Lola Lola and visits a local club, The Blue Angel, in an attempt to catch them there. Seeing Lola perform, the teacher is filled with lust, eventually resigning his position at the school to marry the young woman. However, his marriage to a coquette -- whose job is to entice men -- proves to be more difficult than Rath imagined.",True
4971,"Moscow on the Hudson — Comedy, Drama, A Russian circus visits the US. A clown wants to defect, but doesn't have the nerve. His saxophone playing friend however comes to the decision to defect in the middle of Bloomingdales. He is befriended by the black security guard and falls in love with the Italian immigrant from behind the perfume counter. We follow his life as he works his way through the American dream and tries to find work as a musician.",True
4973,"Amelie (Fabuleux destin d'Amélie Poulain, Le) — Comedy, Romance, At a tiny Parisian café, the adorable yet painfully shy Amélie accidentally discovers a gift for helping others. Soon Amelie is spending her days as a matchmaker, guardian angel, and all-around do-gooder. But when she bumps into a handsome stranger, will she find the courage to become the star of her very own love story?",True
4974,"Not Another Teen Movie — Comedy, On a bet, a gridiron hero at John Hughes High School sets out to turn a bespectacled plain Jane into a beautiful and popular prom queen in this outrageous send-up of the teen movies of the 1980s and '90s.",True
4975,"Vanilla Sky — Mystery, Romance, Sci-Fi, Thriller, David Aames has it all: wealth, good looks and gorgeous women on his arm. But just as he begins falling for the warmhearted Sofia, his face is horribly disfigured in a car accident. That's just the beginning of his troubles as the lines between illusion and reality, between life and death, are blurred.",True
4976,"Iris — Drama, True story of the lifelong romance between novelist Iris Murdoch and her husband John Bayley, from their student days through her battle with Alzheimer's disease.",True
4978,"Lantana — Drama, Mystery, Thriller, Plagued with grief over the murder of her daughter, Valerie Somers suspects that her husband John is cheating on her. When Valerie disappears, Detective Leon Zat attempts to solve the mystery of her absence. A complex web of love, sex and deceit emerges -- drawing in four related couples whose various partners are distrustful and suspicious about each other's involvement.",True
